1,2,665.8569,160.4404,687.8474,177.3054,-0.3052,1.4796,1.5857,3.9014,5.9971,0.3909,65.2592,-1.5813,-1.6730
1,2,0.0000,203.4146,114.3529,260.4842,-0.3997,1.4841,1.6420,4.0629,-18.0787,2.5450,22.9928,1.5854,2.2518
2,2,316.2256,184.0036,403.2336,239.3647,11.3805,1.7069,1.7161,4.2941,-8.6900,2.1320,25.3018,1.5305,1.8614
2,2,470.1254,184.8726,498.1786,204.9368,8.9757,1.4328,1.5590,3.5695,-9.6643,2.3868,55.4573,1.5638,1.7363
2,2,0.0000,199.2981,153.7297,344.0437,7.6760,1.4290,1.5821,3.9833,-8.2871,1.8660,9.8856,1.5260,2.2236
2,2,425.5281,185.4171,480.4248,213.1634,3.0407,1.4822,1.7070,4.0450,-9.2442,2.2625,42.6379,1.7646,1.9781
2,2,467.0585,180.9635,514.6003,214.5833,3.0186,1.4814,1.6210,3.9504,-5.7094,1.8943,34.7250,1.5755,1.7384
2,2,92.9406,202.3818,199.8296,246.8303,2.0574,1.4712,1.6307,3.9897,-18.2410,2.7221,28.5491,1.5838,2.1524
2,2,438.7599,182.5947,496.2513,223.5101,1.6005,1.4570,1.6145,3.9124,-5.6147,1.8704,28.6125,1.5419,1.7357
2,2,894.9621,70.3726,1241.0000,369.0175,1.3706,2.3164,1.9329,4.9905,5.1344,1.5219,8.1043,-1.5870,-2.1517
2,2,751.9775,175.3576,814.9225,213.9455,1.2371,1.5646,1.6720,4.2054,7.4766,1.6821,31.6462,-1.5908,-1.8228
2,2,603.4514,179.8936,623.5964,196.2317,-0.2385,1.4548,1.5850,3.6083,0.2880,2.1340,67.7139,-1.6518,-1.6560
3,2,268.3259,183.4840,377.4129,246.3600,10.2638,1.6742,1.7148,4.5116,-8.7359,2.0364,22.2679,1.5347,1.9086
3,2,462.1886,184.2613,490.6490,205.7231,8.6439,1.4485,1.5247,3.5383,-9.6931,2.3056,52.3949,1.5371,1.7201
3,2,413.3529,187.3599,462.5392,218.2000,3.9615,1.5223,1.6641,4.0642,-9.4074,2.3598,39.5874,1.5895,1.8228
3,2,601.5762,179.7817,618.9961,195.7930,3.5150,1.4391,1.5657,3.5096,-0.0122,2.1109,68.1538,-1.5926,-1.5925
3,2,518.6016,178.4441,541.2839,196.9881,0.1943,1.4739,1.6139,3.8201,-6.7004,1.9577,60.4542,1.5341,1.6445
3,2,802.0728,184.6820,825.2298,206.0135,-0.7581,1.5485,1.6091,3.7624,15.9267,2.5103,56.6300,-1.3326,-1.6068
4,2,206.5103,183.7908,341.9335,262.2075,9.5425,1.7768,1.7280,4.3287,-8.7579,2.1009,19.1562,1.5308,1.9596
4,2,447.6416,183.5143,480.5710,206.5971,7.1097,1.4608,1.6533,3.8400,-9.9795,2.2204,49.4263,1.5227,1.7219
4,2,395.5475,188.6773,445.9398,221.8759,4.0051,1.5109,1.6364,4.1290,-9.6497,2.3669,36.9230,1.5340,1.7896
4,2,598.0921,180.5609,615.6777,196.4447,3.3447,1.4279,1.5494,3.3802,-0.3330,2.1756,68.2467,-1.6085,-1.6036
4,2,484.7680,180.1813,521.5702,207.3965,2.3238,1.5349,1.5847,3.6656,-6.4347,1.9963,43.5442,1.5990,1.7457
4,2,516.4831,178.2791,540.0387,198.4660,1.6774,1.5623,1.6594,3.8212,-6.6569,2.0196,58.8297,1.5248,1.6375
4,2,442.3955,182.3276,496.5234,219.7240,-0.4052,1.4706,1.6132,3.8782,-6.0648,1.9074,31.2990,1.5657,1.7571
4,2,584.8861,185.8851,608.7249,206.3697,-0.7885,1.4801,1.5519,3.8795,-1.0301,2.5395,56.6469,1.6370,1.6551
5,2,110.7315,185.7257,296.3283,279.8858,10.5124,1.7081,1.7395,4.5715,-8.7929,2.0363,16.0481,1.5212,2.0225
5,2,434.7447,184.3390,470.6572,208.8151,7.2526,1.4573,1.5219,3.4669,-10.0900,2.2229,46.3327,1.5806,1.7950
5,2,373.4136,189.2996,434.8271,224.6991,6.0033,1.4657,1.6140,3.8419,-9.5606,2.2776,33.6466,1.6179,1.8947
5,2,594.2539,179.6323,612.0469,195.5696,2.3207,1.4380,1.5793,3.5887,-0.6898,2.0988,68.4770,-1.6103,-1.6003
5,2,430.8543,181.4519,486.6778,220.6135,1.4202,1.4710,1.6158,3.9263,-6.2451,1.8521,29.9612,1.5382,1.7437
5,2,507.3299,181.0655,528.0056,200.4796,0.9734,1.4441,1.5500,3.4407,-7.2911,2.1134,56.9793,-1.6771,-1.5498
6,2,0.0000,183.1224,230.3677,296.6793,8.5103,1.6082,1.7165,4.5592,-8.8191,1.8261,12.9619,1.5123,2.1098
6,2,343.4559,190.0173,412.3209,229.4779,6.6432,1.4646,1.6319,3.9384,-9.7483,2.2365,30.4641,1.5741,1.8838
6,2,421.2651,184.6212,457.8242,214.6404,5.4867,1.6613,1.6359,3.7734,-10.2410,2.4017,43.4158,1.4779,1.7096
6,2,587.6675,180.1400,605.4821,196.2622,3.2175,1.4540,1.5838,3.6363,-1.3163,2.1658,68.5984,-1.6192,-1.6000
6,2,502.5327,177.5260,527.3660,197.5413,2.8369,1.4650,1.5672,3.6237,-7.3071,1.8367,55.5096,1.5327,1.6636
6,2,0.0000,203.4279,65.9119,262.1642,-0.0649,1.4653,1.6034,3.7432,-18.7017,2.4752,21.9062,1.5126,2.2193
6,2,414.8915,180.2066,477.8006,222.0665,-0.1806,1.4905,1.6375,4.0851,-6.4110,1.8020,28.4714,1.5497,1.7712
6,2,466.3319,177.9838,506.7024,207.9924,-0.5035,1.5519,1.6481,4.0582,-6.8348,1.8517,40.0630,1.5450,1.7139
7,2,402.8626,182.7423,442.5313,210.8126,5.8406,1.4408,1.5236,3.3122,-10.3548,2.0117,39.9298,1.5086,1.7623
7,2,312.8873,189.2762,391.8458,233.7097,5.6270,1.4738,1.6450,4.2142,-9.7961,2.1518,27.6391,1.5376,1.8782
7,2,0.0000,179.1790,131.7846,340.2782,4.6414,1.6812,1.6623,4.3144,-8.7623,1.7879,9.9128,1.4980,2.2219
7,2,496.7018,174.9012,524.3195,197.0098,3.0823,1.5939,1.6401,4.0057,-7.4915,1.7544,54.4171,1.5427,1.6795
7,2,1087.4694,196.3136,1241.0000,306.8001,0.2745,1.6007,1.5861,3.7868,10.6081,2.0961,13.2549,-1.4622,-2.1371
8,2,271.4607,190.3152,367.9569,242.6159,6.9012,1.5389,1.6767,4.1576,-9.8482,2.1879,24.7114,1.5589,1.9381
8,2,382.3296,184.9416,431.7919,217.6966,5.7364,1.5430,1.6169,3.5975,-10.4235,2.1961,37.1469,1.5456,1.8192
8,2,488.4385,176.3148,514.0275,198.3825,0.8665,1.5291,1.6227,3.9267,-7.9300,1.7918,52.6584,1.4796,1.6291
8,2,86.8184,201.5573,167.7834,234.8216,0.6593,1.4691,1.6030,3.9301,-24.8522,3.0304,37.2567,-1.5877,-0.9994
8,2,580.6859,175.9012,598.7789,192.0751,0.4542,1.4864,1.6388,3.9486,-1.9823,1.7870,69.0790,1.5197,1.5484
9,2,219.3414,189.1029,331.0991,250.5368,7.7766,1.5643,1.6519,4.0287,-9.8715,2.0956,21.5155,1.5155,1.9456
9,2,359.8123,186.4432,415.5090,222.3158,7.0723,1.5387,1.6049,3.5704,-10.4828,2.2156,34.1155,1.5485,1.8466
9,2,483.2377,175.6534,512.5403,199.0072,2.7332,1.5754,1.6541,4.0376,-7.9459,1.7824,51.2218,1.5190,1.6729
9,2,576.5301,180.0242,596.4019,196.3079,1.9720,1.4796,1.5987,4.0055,-2.2539,2.1898,69.3927,-1.5237,-1.4912
9,2,990.0267,210.4689,1060.6413,244.1876,0.1351,1.4632,1.5731,3.6458,21.3027,3.4998,37.2254,-1.5597,-2.0795
9,2,681.5809,177.8028,722.4113,205.6137,-0.5813,1.5129,1.6717,4.3962,5.2945,1.8185,42.2698,1.5328,1.4082
10,2,144.5767,192.9528,290.3521,266.4629,10.0327,1.5525,1.6594,4.1690,-9.9134,2.1282,18.5251,1.5169,2.0083
10,2,332.6959,188.2841,394.2412,225.9025,5.1484,1.4383,1.5674,3.6376,-10.5427,2.1406,30.9651,1.5183,1.8465
10,2,476.3416,175.0986,509.1720,200.7274,2.3322,1.6710,1.7093,4.2610,-8.0371,1.8323,49.5798,1.5353,1.6960
10,2,1030.2999,203.3604,1144.9895,243.8863,0.5673,1.5313,1.6256,4.0362,21.2557,2.9806,32.2687,-2.3596,-2.9421
10,2,337.9914,181.7175,428.9367,238.1803,0.5250,1.4817,1.6576,4.2984,-6.7600,1.7772,21.8217,1.5053,1.8057
11,2,36.1125,195.0794,237.8998,285.8843,10.3601,1.5271,1.6986,4.4775,-9.9280,2.0775,15.5557,1.4918,2.0599
11,2,302.3420,188.7883,371.4190,230.5983,7.8799,1.4305,1.5017,3.4615,-10.4810,2.0838,27.7965,1.5207,1.8813
11,2,567.8492,179.9934,586.2988,195.7461,3.0889,1.4387,1.5791,3.5383,-3.1567,2.1422,69.2832,-1.5612,-1.5157
11,2,465.1000,176.4462,499.2128,201.2374,2.3413,1.5534,1.7123,4.0761,-8.4663,1.8025,47.8844,1.5269,1.7019
12,2,260.8989,187.5915,344.4015,240.7666,8.8668,1.6211,1.5812,3.4998,-10.5023,2.1647,24.7920,1.5024,1.9031
12,2,0.0000,193.4587,162.5261,310.6907,4.7707,1.5515,1.6899,4.2793,-9.8582,1.9720,12.5159,1.4952,2.1624
12,2,828.6438,182.5114,868.1303,212.9616,-0.1291,1.6649,1.6427,3.8317,14.0372,2.2646,42.7542,-1.4081,-1.7253
12,2,563.4551,184.2687,580.4756,201.0256,-0.5946,1.4773,1.5564,3.5430,-3.5746,2.5798,67.8635,-1.6109,-1.5583
13,2,209.9152,189.6389,312.1820,246.4504,7.8037,1.4796,1.5547,3.7173,-10.4731,2.0326,21.8375,1.4887,1.9359
13,2,559.3847,181.4500,577.8546,197.3282,3.4947,1.4406,1.5829,3.6329,-4.0199,2.2904,69.4026,-1.6807,-1.6228
13,2,0.0000,198.5445,57.5374,358.0660,2.7431,1.5526,1.6329,4.0083,-9.7307,1.9747,9.7655,1.4691,2.2527
13,2,453.8497,177.5594,489.8363,204.9455,2.3241,1.5953,1.6337,4.0592,-8.5603,1.9013,44.8033,1.5251,1.7139
13,2,1095.6834,207.9823,1197.7160,248.3535,-0.0987,1.4754,1.6108,3.8411,23.3540,3.1094,31.6312,1.5696,0.9336
13,2,379.1401,183.4308,445.0382,226.3156,-0.2092,1.4947,1.6105,4.0067,-7.6800,1.9380,28.1795,-1.6076,-1.3416
14,2,144.1537,192.8624,269.3956,261.3880,7.3812,1.5236,1.5376,3.4015,-10.4087,2.0941,18.8075,1.5062,2.0116
14,2,444.4808,179.4953,475.3309,208.8044,2.0955,1.6176,1.6169,3.8175,-8.9725,2.0308,42.7989,1.3200,1.5266
15,2,48.9553,190.5718,214.0248,271.7557,7.5154,1.4850,1.5487,3.5344,-10.3415,1.9193,15.8319,1.4715,2.0501
15,2,437.3882,178.2189,476.0160,208.3865,1.8150,1.6250,1.6460,3.9621,-8.8232,1.9500,41.6203,1.5013,1.7102
15,2,963.7568,183.0026,1013.9175,206.4106,0.0593,1.5541,1.5986,3.8808,26.9709,2.3070,51.5497,1.5886,1.1066
16,2,0.0000,197.8013,138.3073,296.8949,6.6797,1.3946,1.5258,3.4697,-10.2230,1.9022,12.8635,1.4687,2.1402
16,2,549.3762,181.7069,567.8329,197.4219,4.2680,1.4348,1.5766,3.4883,-5.0080,2.3137,69.7704,-1.7005,-1.6289
16,2,427.7657,176.8934,469.9250,208.3565,2.9920,1.6215,1.6716,4.2113,-8.8840,1.8573,39.8972,1.4999,1.7190
16,2,476.5361,184.2140,499.4176,200.2386,2.0187,1.4741,1.6078,3.8974,-12.0084,2.6245,71.0904,-1.5736,-1.4062
17,2,423.4223,176.4933,462.5796,209.4441,2.0111,1.6339,1.6139,3.8827,-8.8340,1.8373,38.2451,1.4518,1.6788
17,2,0.0000,209.2478,32.4790,321.8944,0.7781,1.4773,1.5997,4.0375,-11.4012,2.0665,10.8359,3.1236,3.9345
17,2,547.9702,181.0469,564.9122,197.0312,0.5444,1.4664,1.5987,3.8136,-5.2349,2.2858,70.1686,-1.6495,-1.5750
17,2,188.4529,196.4739,255.2259,226.7495,-0.1138,1.4544,1.6059,3.8143,-21.2232,2.8119,39.5458,1.5723,2.0648
17,2,928.5479,194.6270,1020.5591,225.6343,-0.5326,1.5271,1.6130,3.9655,18.8522,2.6832,37.4845,3.1391,2.6731
18,2,410.2243,178.3008,456.4167,212.7416,0.6893,1.6323,1.6250,3.7777,-8.9721,1.9246,36.7378,1.5141,1.7537
18,2,472.7507,166.6627,496.6626,185.8488,-0.3677,1.7973,1.7527,4.6477,-12.1262,1.2177,69.9567,1.5168,1.6884
18,2,547.8130,180.1289,566.9743,196.3361,-0.4700,1.4876,1.6216,4.1446,-5.1061,2.2165,70.1779,-1.5850,-1.5124
18,2,45.6795,195.5254,131.7688,229.2439,-0.5558,1.5729,1.5779,3.7076,-27.5407,2.8350,38.2108,1.7049,2.3294
19,2,399.8102,175.8342,448.0828,214.0595,2.5195,1.7304,1.6729,4.0746,-9.0189,1.8844,35.0982,1.4720,1.7235
19,2,467.6098,174.5258,500.9510,201.3640,2.4089,2.3849,1.9928,6.1264,-11.7221,2.5489,67.5712,1.5823,1.7540
19,2,75.0380,193.8682,141.2947,222.8023,1.7382,1.4744,1.6202,4.0557,-29.1546,2.7605,42.0078,1.3950,2.0017
19,2,983.7411,193.9761,1028.9186,235.6084,0.8475,1.6064,1.6045,3.6452,17.4741,2.5961,31.8178,2.1127,1.6105
19,2,542.5380,177.0895,563.7210,194.7007,0.1848,1.6423,1.6684,4.1711,-5.6047,2.0696,70.5386,1.3957,1.4750
19,2,60.5549,208.0315,155.9895,246.7076,-0.0885,1.4610,1.5862,3.6094,-22.5420,3.1382,32.5217,1.6604,2.2665
20,2,546.3695,181.5052,564.4471,197.1076,3.9902,1.4357,1.5759,3.5416,-5.3573,2.3013,70.3063,-1.6974,-1.6213
20,2,395.5534,177.7224,446.2664,217.3415,2.7053,1.7040,1.6737,4.1185,-8.7932,1.9461,33.6870,1.4704,1.7258
20,2,463.9476,173.0232,496.0692,204.1139,2.1980,2.7074,2.0969,6.3947,-11.8580,2.7240,66.1098,1.5213,1.6988
20,2,490.6634,188.2320,519.0156,207.3134,-0.7277,1.5040,1.6022,4.1688,-9.0818,2.8805,62.4350,1.6345,1.7790
21,2,1032.4789,194.9820,1085.9057,243.2182,2.9611,1.6478,1.6221,3.7003,17.6281,2.5840,28.5010,2.0819,1.5280
21,2,384.7233,175.5429,438.7800,216.1149,2.6869,1.6629,1.6643,4.2247,-8.7651,1.7909,32.0503,1.4632,1.7301
21,2,463.8819,174.3089,495.7436,204.5393,0.6912,2.5646,2.0446,6.0572,-11.6050,2.7013,64.5789,1.5219,1.6997
21,2,549.0715,179.9827,570.3425,196.1520,0.4542,1.4995,1.6433,4.1284,-4.9257,2.2207,70.8555,-1.5305,-1.4611
22,2,549.5063,181.8940,566.9301,197.4063,3.0451,1.4342,1.5620,3.3926,-5.0992,2.3407,70.5481,-1.6827,-1.6106
22,2,384.8362,176.8103,427.7536,217.0672,0.0123,1.5526,1.6300,3.9083,-8.6209,1.7309,30.3430,1.2868,1.5636
22,2,1174.7691,193.9921,1241.0000,248.2306,-0.0075,1.6908,1.6454,3.7380,22.4390,2.5060,25.8969,1.6298,0.9158
22,2,464.3147,172.5851,495.5047,202.7342,-0.7051,2.5027,2.0126,5.9487,-11.3013,2.4807,62.9240,1.5072,1.6849
23,2,362.6928,180.6354,419.5005,224.0985,2.6167,1.5595,1.6254,3.9134,-8.8250,1.8929,28.7609,-2.0080,-1.7103
23,2,1095.1245,204.2139,1162.5856,257.8939,1.1400,1.5686,1.5899,3.6369,18.0986,2.7568,25.3556,2.1006,1.4807
23,2,552.6674,181.9796,569.2474,197.8930,0.5323,1.4654,1.5760,3.8231,-4.8125,2.3840,70.6452,-1.6352,-1.5672
23,2,35.6706,202.5183,148.6693,246.6904,0.5295,1.4756,1.6169,4.0137,-20.5679,2.7435,28.8158,1.5772,2.1971
23,2,234.9964,195.3195,299.1927,223.3922,-0.0141,1.5094,1.6044,3.8666,-20.9158,2.9466,44.1041,1.7444,2.1872
24,2,233.6038,196.3620,292.7586,224.6533,2.5628,1.4636,1.6154,3.8825,-20.3815,2.9118,42.4947,1.5724,2.0196
24,2,461.0750,173.0858,493.4777,208.3076,2.0871,2.7580,2.1472,6.6541,-10.9769,2.7788,59.9633,1.4659,1.6469
24,2,287.1792,184.1559,409.2554,227.4773,1.4183,1.4865,1.6025,3.8855,-9.4737,1.9124,26.2114,3.0600,3.4068
24,2,873.4114,182.8287,969.7358,218.5569,-0.7943,1.4878,1.5908,3.7886,14.2116,1.9744,33.1675,-2.1885,-2.5933
24,2,1056.6579,165.6781,1161.8426,205.7825,-0.8224,1.4949,1.6216,3.9390,19.8087,1.2278,28.8979,1.6176,1.0166
25,2,554.0433,184.9862,570.5851,200.5990,3.5293,1.4370,1.5850,3.5169,-4.7249,2.6622,71.0339,-1.6443,-1.5779
25,2,1169.5237,217.5920,1241.0000,279.1742,1.2018,1.4683,1.5602,3.5542,18.0563,2.8900,21.2636,2.5328,1.8288
25,2,333.4026,183.4034,396.8333,231.2610,-0.8139,1.5111,1.6134,3.9060,-8.8673,1.9198,25.8160,-2.0394,-1.7085
26,2,459.6416,179.7606,495.8342,207.5028,2.7741,2.0220,1.7627,4.2248,-10.2097,2.5775,55.8343,1.6406,1.8215
26,2,329.6266,184.2197,387.8781,237.7498,2.7248,1.5720,1.6251,3.9844,-8.3979,1.9878,24.2330,-1.8487,-1.5151
26,2,638.5528,181.0024,687.9272,211.9771,0.1235,1.4921,1.6309,4.0069,2.7042,1.9454,37.9879,-1.7526,-1.8236
26,2,1162.4520,188.7884,1241.0000,224.6195,-0.5632,1.4847,1.5977,3.8529,27.9709,2.2694,33.5691,-1.5946,-2.2893
27,2,317.5568,186.0951,377.2941,241.7899,5.2616,1.4975,1.6123,3.9263,-8.2995,1.9503,22.5290,-1.9510,-1.5980
27,2,201.8180,198.1297,275.7846,230.3499,3.7860,1.4912,1.6199,3.9424,-19.8260,2.9173,38.6510,-1.4618,-0.9878
27,2,458.5422,174.8434,494.8318,210.5745,-0.0641,2.5654,2.0542,5.9133,-10.1415,2.7262,55.1558,1.5053,1.6871
28,2,560.1861,185.1876,577.3325,201.2058,1.4898,1.4728,1.6196,4.0275,-4.1317,2.7325,71.5978,-1.6470,-1.5894
28,2,457.1954,175.2803,495.9844,211.4924,0.3558,2.5117,2.0701,6.1223,-9.8497,2.7027,53.5742,1.5162,1.6980
28,2,284.1438,176.2480,380.4915,241.7253,0.2955,1.6935,1.6647,4.0997,-7.9930,1.8028,21.0146,1.4518,1.8153
28,2,191.8811,199.7701,267.1646,233.8580,-0.4844,1.5114,1.6472,4.1572,-19.6483,2.9849,37.3921,-1.5508,-1.0670
29,2,253.6445,183.3694,337.5433,251.0191,1.9426,1.5373,1.6568,4.2166,-8.5587,1.8522,19.3366,-2.0794,-1.6627
29,2,452.7339,174.1720,495.6272,211.4895,0.0259,2.4993,2.0784,6.5387,-9.6921,2.6004,51.8586,1.5350,1.7198
30,2,453.7914,172.9256,495.3799,211.9286,1.8045,2.5616,2.0591,5.9139,-9.4017,2.5673,50.3990,1.5243,1.7087
30,2,353.3825,185.5898,375.1380,201.5784,0.9458,1.4759,1.5899,3.7014,-24.4117,2.7769,71.7146,1.3705,1.6986
30,2,563.0164,183.6871,580.2896,199.4960,0.5902,1.4738,1.5951,3.9498,-3.8178,2.5848,71.9823,-1.5912,-1.5382
31,2,450.5218,172.3073,496.3014,210.8146,4.7436,2.4307,2.0718,6.3115,-9.1538,2.3966,48.7277,1.5422,1.7278
31,2,564.8206,181.8430,581.0592,197.5222,-0.7357,1.4706,1.5714,3.7742,-3.6851,2.3893,71.7911,-1.6120,-1.5607
31,2,138.2478,195.9934,222.9823,233.2668,-0.7743,1.4600,1.5698,3.6213,-19.2001,2.5574,32.3700,1.6009,2.1362
32,2,447.4481,170.7041,495.0728,211.2215,2.7638,2.4799,2.0520,6.0591,-9.0080,2.3487,47.2066,1.5537,1.7423
32,2,568.4936,179.8059,586.4871,195.3976,-0.0872,1.4798,1.5798,3.9256,-3.2449,2.1948,72.2068,-1.5587,-1.5138
32,2,233.9720,190.6018,297.5345,221.8800,-0.4757,1.5541,1.6631,4.1863,-19.2019,2.5994,40.3660,-1.6003,-1.1563
33,2,445.1877,169.1791,492.3642,210.3882,1.2962,2.4360,2.0631,6.1073,-8.8851,2.2191,45.7471,1.5252,1.7170
33,2,157.5448,197.9019,237.4812,234.7772,-0.1520,1.4662,1.5759,3.7579,-18.8871,2.6831,33.1493,1.5538,2.0717
33,2,213.5340,194.0411,279.3748,225.7199,-0.3474,1.4785,1.6015,3.6908,-19.0965,2.6488,37.9927,1.5737,2.0394
34,2,440.0970,164.7390,492.0089,211.5875,5.0700,2.6537,2.1437,6.6903,-8.7411,2.1944,44.2589,1.5251,1.7201
34,2,104.9509,165.8461,165.4896,190.4203,0.5219,1.5210,1.5868,3.7325,-30.5887,1.0876,46.5573,1.5227,2.1040
34,2,62.8486,194.8870,168.4178,238.3178,-0.6241,1.4455,1.5738,3.6583,-18.8970,2.3482,27.7112,1.5619,2.1604
34,2,194.0464,194.9820,269.1722,228.9464,-0.8220,1.4811,1.6271,4.0433,-18.8803,2.6516,36.1275,1.5761,2.0576
35,2,437.1585,164.8815,491.9480,212.4547,6.8086,2.6011,2.1402,6.4390,-8.5180,2.1655,42.6988,1.5392,1.7361
35,2,8.1424,199.7367,144.7692,249.7427,2.6288,1.4895,1.6066,3.8515,-18.9057,2.5246,25.7276,1.7590,2.3927
35,2,624.5143,177.4222,658.9950,206.0127,0.0452,1.4852,1.6325,4.0650,1.6855,1.7530,40.1888,1.5439,1.5020
35,2,352.5076,155.8763,382.5322,171.4724,-0.7787,1.4668,1.5827,3.7956,-23.5391,-0.1375,70.1076,-1.5518,-1.2279
36,2,432.1008,163.2584,490.6537,210.4200,2.1639,2.4745,2.1040,6.4134,-8.3657,1.9714,41.0770,1.5562,1.7571
36,2,0.0000,194.6058,124.4603,243.5158,0.7707,1.4403,1.5469,3.4312,-18.7246,2.2388,24.6645,1.7172,2.3666
36,2,329.8724,188.4631,370.7986,210.7519,0.6075,1.4706,1.6125,3.9603,-18.8269,2.6476,52.3920,1.5522,1.8972
36,2,293.1963,187.4062,326.6817,204.4460,-0.2292,1.4636,1.5212,3.6192,-27.8114,2.8507,66.9276,1.5987,1.9925
36,2,211.0694,187.4456,256.9300,209.0121,-0.2627,1.5088,1.5696,3.4733,-28.4404,2.6496,54.6271,1.6073,2.0874
37,2,191.9741,193.8043,267.8223,228.0189,0.4863,1.4658,1.6234,3.9559,-18.5384,2.5490,35.3128,1.5732,2.0566
37,2,426.2458,165.1831,486.5085,217.4628,0.4552,2.6150,2.1558,6.4683,-8.2802,2.2316,39.3620,1.5311,1.7384
37,2,100.6521,195.4647,201.7035,237.5605,0.2635,1.4765,1.6102,3.8066,-18.5419,2.4553,29.2971,1.5983,2.1625
38,2,420.6883,167.2538,482.2431,220.0756,7.5685,2.5323,2.0836,6.1788,-8.1908,2.2642,37.7153,1.5328,1.7467
38,2,106.4565,196.3465,206.9449,238.3070,0.3713,1.4734,1.6195,3.8971,-18.4349,2.4978,29.4890,1.5855,2.1442
39,2,411.0526,166.6179,479.6002,222.2349,1.3614,2.5395,2.1346,6.4288,-8.1426,2.2551,36.1845,1.5441,1.7654
39,2,29.4347,193.3735,153.5301,243.1310,0.0679,1.5426,1.6225,3.8038,-18.4920,2.3343,25.8920,1.6099,2.2301
40,2,403.3645,167.3927,473.8723,224.3204,6.4687,2.4659,2.0933,6.1352,-8.0474,2.2297,34.3518,1.5375,1.7676
40,2,173.9860,193.8200,217.3567,218.2640,0.5909,1.4581,1.5679,3.5336,-27.6499,2.9141,48.1949,-1.8015,-1.2807
41,2,392.1653,165.5978,471.8586,228.8371,6.5248,2.6015,2.1579,6.4911,-7.9869,2.3033,32.9451,1.5514,1.7893
41,2,378.7976,183.9410,405.2721,201.6144,1.0250,1.4587,1.5739,3.6238,-19.2571,2.4681,63.7898,1.4714,1.7646
42,2,382.7671,166.5641,464.6695,233.1674,8.3189,2.5842,2.1094,6.1495,-7.8938,2.3405,31.0969,1.5420,1.7906
42,2,249.3277,196.3462,310.0150,226.6722,0.8323,1.4667,1.5804,3.8646,-18.1860,2.8266,39.8207,1.5715,1.9999
42,2,1112.4941,212.1954,1241.0000,299.0609,0.7184,1.6521,1.6435,3.8951,14.4412,2.7180,17.5374,1.4967,0.8078
43,2,365.7105,161.7874,459.3628,235.6796,10.8750,2.6803,2.2001,6.7434,-7.9154,2.2792,29.5755,1.5382,1.7997
43,2,232.5634,193.9930,298.7814,225.7101,2.7525,1.4704,1.5801,3.9180,-18.1033,2.6431,38.0432,1.5849,2.0290
43,2,145.9807,195.2442,194.4856,220.6424,-0.7327,1.4891,1.5728,3.9676,-29.2926,3.0483,48.1247,-1.7909,-1.2441
44,2,354.8252,158.3920,450.9871,234.5113,7.2409,2.6132,2.1089,6.2096,-7.8431,2.1170,27.9022,1.5411,1.8151
44,2,648.7570,187.3390,701.6561,230.1637,-0.0462,1.4658,1.6289,3.9896,2.4209,2.0699,28.0613,-1.5880,-1.6740
44,2,233.6047,190.6823,286.9428,212.3444,-0.8013,1.4849,1.6067,3.9483,-26.6173,2.8959,54.9945,1.7657,2.2165
